Zone ID,FC Abbreviation,Zone Name,Christmas or New Years,Pack Date,Delivery Date,Custo Open Date / Time,Custo Close Date / Time,Dispatch Date / Time
8ff09422-4188-463a-802c-0f7afdff707e,CHI,CHI: MONDAY / TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
c0e3d0ef-fedb-4cec-81cb-54d44f1f25c5,LA,LAX: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 03:00 PM"
809168bd-e140-40d7-a68a-d987dfed93b8,PNW,PDX: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
d1173b22-06ae-49ab-b45c-1bfed0332a3f,PNW,SEA: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
84e03d9b-7b67-4a8b-910d-72c7e1da6097,PNW,PDX: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
54ba1cc5-5f65-4c1e-b021-2dac65ff3c7f,PNW,PDX: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
0b58b1f2-b858-4607-bcad-83d7cf13fd91,PNW,PDX: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
b013d3d2-16ff-450f-bd7d-cae53fe77f79,PNW,SEA: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
5bde7ccc-173a-44a0-b290-88dbf142d077,PNW,PDX: Employee Warehouse Pick Up,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
b65ce124-cdeb-4572-88b9-d71c4e39337c,CHI,CHI: Employee Warehouse Pick Up,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
2f3aaf90-12ae-48c3-899d-2fec9a6d9761,PNW,SEA: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
b49381d8-e88d-420f-bfc7-ce679e9ea835,LA,LAX: WEDNESDAY / THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Tuesday, 12/27 - 03:00 PM"
9268a6e2-5096-488f-bf0f-743ec70e93ec,LA,LAX: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 03:00 PM"
11c31e1d-9d8e-411d-a10b-cbd51bc941ec,LA,LAX: Employee Warehouse Pick Up,Christmas,12/29/2022,12/30/2022,"Saturday, 12/24 - 03:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 03:00 PM"
b682c9c4-9d1c-4257-8271-1dc8b3d1d5ef,LA,LAX: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Saturday, 12/24 - 03:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 03:00 PM"
b5f0d71a-d2df-4eca-822e-36bb6c068781,CHI,CHI: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
8e9384e0-6134-4f48-a5b2-0b5c946c0dbe,CHI,MKE: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
ad503420-eeaa-4ff6-a8c1-42ecf9705e80,CHI,MKE: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
88431f27-bb91-4188-b82e-f2a8fe224502,CHI,MKE: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
5115c018-4299-4fa3-9f65-f75e34e2db55,CHI,MKE: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
fdc49817-1d9f-42eb-bb03-a81f80a5b9e1,CHI,IND: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 12:00 PM","Tuesday, 12/27 - 02:00 PM","Tuesday, 12/27 - 08:00 PM"
01f65d48-1c84-4f13-a6c2-e63d8661e68d,CHI,IND: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 02:00 PM","Monday, 12/26 - 11:00 AM","Monday, 12/26 - 05:00 PM"
d3363dd4-375c-47fa-8403-0b3a52b6282d,CHI,IND: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 02:00 PM","Sunday, 12/25 - 11:00 AM","Sunday, 12/25 - 05:00 PM"
ed333e3c-d145-4c40-959e-32bf2bd9dac1,CHI,IND: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 02:00 PM","Saturday, 12/24 - 11:00 AM","Saturday, 12/24 - 05:00 PM"
8c8a4efd-fc7a-4b67-bd4f-ad2304cfe391,CHI,CHI: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
49d06ffa-c4cb-4047-a4cc-d022bfbfe4c6,CHI,CHI: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
dabccbce-a78b-4303-92aa-cd15bd42f9f0,CHI,IND: Employee Warehouse Pick Up,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 02:00 PM","Monday, 12/26 - 11:00 AM","Monday, 12/26 - 05:00 PM"
7153b1ce-6ad2-42d7-aab6-f8fad70d294d,PNW,SEA: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
cf94b1cd-3ddd-4fc6-afb5-12820d7ae44b,SAT,SAT: MONDAY / TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
cc6eb110-5f69-4180-bad6-863ff8ec9c7d,SAT,SAT: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
262a0da2-4591-4f3e-8bef-ba23af4c2a95,SAT,SAT: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
903d8cce-eb9d-44cd-89fa-62d66f4e156b,SAT,SAT: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
34b803d2-676e-4df3-ab7f-6c15302a5808,LA,SAN: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Saturday, 12/24 - 03:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 03:00 PM"
e4c59fd0-f64c-42cb-8dfb-bed937651a25,LA,SAN: MONDAY / TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 03:00 PM"
82c2bf2d-14fb-4685-8b51-17e4b51ae5ab,LA,SAN: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 03:00 PM"
2b25a0f2-d0c8-469a-abcf-223e2506569a,LA,SAN: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Tuesday, 12/27 - 12:00 PM","Tuesday, 12/27 - 03:00 PM"
4f7320ee-3263-43b2-b653-cb7c42dcff90,LA,DEN: TUESDAY PM,Christmas,12/26/2022,12/28/2022,"Thursday, 12/22 - 02:00 PM","Saturday, 12/24 - 11:00 AM","Saturday, 12/24 - 02:00 PM"
be2e2a84-192a-474a-b4db-b33948c4e58b,SAT,AUS: TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
e17e1d80-08c5-4eba-9360-89d7a8842c04,SAT,AUS: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
2fd9d1c3-7af4-476c-88c7-8ac02c92365b,SAT,AUS: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
927ce05f-042f-4cbd-ac2f-a4c1ca71a86c,SAT,AUS: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
1f1112d1-15ab-4c07-a11f-503645e8ccf7,BWI,BWI: WEDNESDAY / THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Tuesday, 12/27 - 09:00 PM"
a62e6e07-f503-4d31-bb3c-685ba8697606,BWI,BWI: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
056da182-39ca-416b-9cde-e3471de2d846,BWI,BWI: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
0b5a39d7-b625-41aa-8ee0-44a4d8722bc1,BWI,BWI: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
a4adfe7f-4261-4458-9816-eeec75a9d983,CHI,NWI: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
33f2d21d-9698-4c61-94a6-2b9850d794d9,CHI,NWI: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
b66f763f-014f-46e5-a15e-eaa2fa8aa2a1,CHI,NWI: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
36325eda-eac7-4a6f-aa98-2a7f109b768b,CHI,NWI: TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
6be6d842-df3e-410b-900c-2ec32abb39f5,SAT,IAH: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
6b9faba3-64b3-4859-9182-a680db86f760,SAT,IAH: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
623fc947-e6c0-4135-a1f1-1a02c5ff2ac9,SAT,IAH: TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
aea42b7b-e698-4d85-85ce-f86f18760e8f,SAT,IAH: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
17f7bda3-440f-4639-81f9-626da52716ae,BWI,NVA: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
50ae8cf4-d99a-461b-a90a-5b9c94bfdeb9,BWI,NVA: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
c20a3e51-4a21-481a-9dc9-ef9336adfd8a,BWI,NVA: MONDAY / TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
43c4aea6-15c9-422d-a0c9-339108026c19,BWI,NVA: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
4ea186e1-661a-452c-857e-546ea4be8167,BWI,MOC: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
8697f4cc-e888-4f28-89b3-087d6cbcda5f,BWI,MOC: TUESDAY / WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Monday, 12/26 - 06:00 PM"
e843f8d2-317d-44d0-98d3-fa2dd0af241b,BWI,MOC: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
a43e5acc-2a91-4826-80a9-05cd666369da,BWI,MOC: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
4d12a24b-569c-41a4-9447-80fd7156f7fe,LA,DEN: WEDNESDAY PM,Christmas,12/27/2022,12/29/2022,"Thursday, 12/22 - 02:00 PM","Saturday, 12/24 - 11:00 AM","Saturday, 12/24 - 02:00 PM"
59593f1b-aaf8-475c-b411-71405108dcd2,LA,DEN: THURSDAY PM,Christmas,12/28/2022,12/30/2022,"Friday, 12/23 - 02:00 PM","Monday, 12/26 - 11:00 AM","Monday, 12/26 - 02:00 PM"
be6e9e75-bf64-49ec-bce0-08b88052bfae,BWI,PHL: Employee Warehouse Pick Up: Wed 7:00AM - 9:00PM EDT,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
038d1d6e-476d-4e98-9d2c-d0f3a89b08df,BWI,BRX: Employee Warehouse Pick Up: Wed 7:00AM - 9:00PM EDT,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
a0dc1d3e-5948-4ad2-9131-71d29c6c3d17,BWI,LIM: MONDAY,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
a3374a93-76af-4090-bef3-e2913ce881ff,LA,SAC: MONDAY / TUESDAY PM LAX,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 03:00 PM"
1dc0d882-364b-4d3d-bd94-919398aba246,PNW,OLM: Employee Warehouse Pick-Up,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
70ae14e8-292a-4bc2-a1d8-37f5ddf04d72,LA,DEN: Employee Warehouse Pick Up,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 02:00 PM","Saturday, 12/24 - 11:00 AM","Saturday, 12/24 - 05:00 PM"
c68ca8e0-3192-4f53-bfc9-cf45b01e7aaa,LA,EBY: MONDAY PM LAX,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 03:00 PM"
23e7b9aa-4ce2-4a90-be71-68cc7385e234,SAT,DFW: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
932cb4b2-323d-464f-ae04-00471667c68f,SAT,DFW: TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
918772d8-0eff-46ef-be59-88c0946fb4fd,SAT,DFW: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
970e26aa-4d95-4cc4-b93e-2762fa53122a,SAT,DFW: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
1b572488-cdca-4732-ac30-2f54c49a042c,CHI,MSP: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
a7bfed0c-0701-4b9f-b025-fc3f0a9674fe,CHI,MSP: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
a47d4bde-606f-4303-bd44-acab2b1e2a04,CHI,MSP: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
b367bf19-8f8a-4700-b0d6-dee55be0d386,CHI,MSP: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
333b4e39-c61d-4feb-ac54-1fae9d2483dc,CHI,DSM: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
7874d168-e1e3-4cad-ab0a-325c376ddb3a,LA,SNA: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 03:00 PM"
44d302e2-deb0-4fe1-a801-3c6d5fa94729,LA,SNA: MONDAY / TUESDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Sunday, 12/25 - 03:00 PM"
ad83bd3e-ddae-4aa2-bf02-34245dd8dde2,LA,SNA: THURSDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Tuesday, 12/27 - 12:00 PM","Tuesday, 12/27 - 03:00 PM"
08c80929-d550-4081-a934-583a6f1b55b0,LA,SNA: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Saturday, 12/24 - 03:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 03:00 PM"
09beb073-e11e-49a0-9e8d-0b640317dad5,CHI,MSN: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 03:00 PM","Saturday, 12/24 - 12:00 PM","Saturday, 12/24 - 06:00 PM"
8f790b0f-2bc4-44c0-981f-b8bd70a90c1a,CHI,MSN: TUESDAY PM,Christmas,12/27/2022,12/28/2022,"Thursday, 12/22 - 03:00 PM","Sunday, 12/25 - 12:00 PM","Sunday, 12/25 - 06:00 PM"
3096692c-6773-46f1-a8e6-95530e2712b1,CHI,MSN: WEDNESDAY PM,Christmas,12/28/2022,12/29/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
61927e3c-7a56-4149-bb58-4d85c9c5b6b1,CHI,MSN: THURSDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Tuesday, 12/27 - 03:00 PM","Tuesday, 12/27 - 09:00 PM"
383eb230-09b8-481e-b879-eff2e97d6ddf,CHI,DSM: WEDNESDAY PM,Christmas,12/27/2022,12/28/2022,"Friday, 12/23 - 03:00 PM","Monday, 12/26 - 12:00 PM","Monday, 12/26 - 06:00 PM"
d152b910-575a-49f9-b42e-09dbdd47e46c,LA,TUS: MONDAY PM,Christmas,12/26/2022,12/27/2022,"Thursday, 12/22 - 02:00 PM","Saturday, 12/24 - 11:00 AM","Saturday, 12/24 - 03:00 PM"
d55410dd-4dd5-4bc9-a561-9a1448ef3c1a,CHI,DSM: FRIDAY PM,Christmas,12/29/2022,12/30/2022,"Monday, 12/26 - 01:00 PM","Wednesday, 12/28 - 12:00 PM","Wednesday, 12/28 - 06:00 PM"
